data_ref_safra,seller_id,uf,tot_orders_12m,tot_items_12m,tot_items_dist_12m,receita_12m,recencia,nao_revendeu_next_6m
2018-03-01,9b013e03b2ab786505a1d3b5c0756754,SP,50,69,18,2886.059999999996,1,0
2018-03-01,9b1ab052f5fca308ba743ac789ebb2e1,PR,2,2,2,294.09000000000003,297,1
2018-03-01,9b522ba7eae9e1d04082f267144583cc,SP,2,3,2,1358.8,91,0
2018-03-01,9baf5cb77970f539089d09a38bcec5c3,SP,17,18,13,3458.819999999998,0,0
2018-03-01,9bc484c87d79cd4874e05ca182658045,SP,4,4,4,522.5,29,0
2018-03-01,9bcdfa7b615b3abb9461d9e3ad9886ae,SC,9,10,6,944.69,95,0
2018-03-01,9bf11dfc0bec77e5a23028043c3c5a8f,MG,1,1,1,115.0,95,1
2018-03-01,9c068d10aca38e85c50202e17b4a7e88,MS,14,14,12,2239.2000000000003,14,0
2018-03-01,9c0e69c7bf2619675bbadf47b43f655a,SP,119,158,61,27910.190000000053,0,0
2018-03-01,9c3a1c416c765687bc79a04113269929,MG,1,1,1,74.9,25,1
2018-03-01,9c3c24eca51c52b91c1de727d2a2ae06,RS,3,3,2,158.8,78,0
2018-03-01,9c57bc60cfad5ee62d35d3f1ce4593a1,PR,1,1,1,180.0,303,1
2018-03-01,9c690ceacd5c66731bf443ea810195cb,MG,2,2,1,199.8,15,0
2018-03-01,9cad4b68bb993ee401a3c5aaa2bc26dd,SP,1,1,1,109.9,43,0
2018-03-01,9cea4682e16655f7da87f406902e989e,PR,4,9,2,87.75999999999999,25,1
2018-03-01,9d39404483343dd55c7ae254494d8388,SP,6,6,3,183.6,14,0
2018-03-01,9d489893ff6af05029671b785f54b998,SP,1,2,1,79.8,250,0
2018-03-01,9d4db00d65d7760644ac0c14edb5fd86,SP,15,16,8,1847.9300000000003,0,0
2018-03-01,9d5604a1f112324ad6b2aa552122e0fb,SP,7,8,3,237.0,10,0
2018-03-01,9d5a9018aee56acb367ba9c3f05d1d6a,GO,65,77,22,10007.649999999994,36,0
2018-03-01,9d7a1d34a5052409006425275ba1c2b4,SP,7,10,7,778.07,6,0
2018-03-01,9da1ca0bef29ee170e541927a5aeabdc,SP,6,6,2,1484.4,156,1
2018-03-01,9dd459b29a14bf89d47183cf2cd0e4c7,SP,1,1,1,150.0,45,0
2018-03-01,9dd59e43f0c9f0553244e8f9c2fb247e,PR,10,10,8,356.3,36,1
2018-03-01,9dda5bbacd45e18d6485fee649205d09,MG,15,18,15,1432.9000000000003,7,0
2018-03-01,9de4643a8dbde634fe55621059d92273,SC,66,74,5,15942.149999999985,7,1
2018-03-01,9df5750209b83567ec144eb299d7d634,RS,7,7,6,2169.0,44,0
2018-03-01,9e25199f6ef7e7c347120ff175652c3b,SP,1,1,1,12.5,338,1
2018-03-01,9e6229250fedbe05838fef417b74e7fb,SP,9,10,3,1709.0000000000005,4,0
2018-03-01,9e94fa26a70ede4d26226e918e8706a2,SP,1,1,1,62.8,208,1
2018-03-01,9e9b539eb2806acee3f5c28085c1db9f,MG,3,3,3,967.0,83,1
2018-03-01,9ed65337433adfbedefd23dd76eaa494,SP,1,1,1,285.0,71,0
2018-03-01,9ef932e837d8b7f392c0bfee9d359dc2,SP,1,1,1,59.9,100,1
2018-03-01,9f505651f4a6abe901a56cdc21508025,SP,103,112,40,6310.209999999988,2,0
2018-03-01,9fbd5666d8618fa571c4230fafa09bd6,SP,1,1,1,79.9,182,1
2018-03-01,9fc70243fb26800cba56e8f014797004,MG,4,5,2,338.6,3,0
2018-03-01,9fe7c6641c79970ab48185498f547c09,SP,1,1,1,130.0,231,1
2018-03-01,a00824eb9093d40e589b940ec45c4eb0,SP,2,2,1,5999.98,141,0
2018-03-01,a0415d9b25ede3c4b1e477e9916ffc03,RJ,9,9,7,3544.2000000000003,50,1
2018-03-01,a066df7361163e7ddc5d7452dd17448b,SP,10,12,4,788.7999999999998,2,0
2018-03-01,a06c8ff043abea0528ee44171e2140a2,MG,1,1,1,119.9,6,0
2018-03-01,a08692680c77d30a0b4280da5df01c5a,SP,6,17,4,2433.0,33,1
2018-03-01,a09a13f18ed27932d08438aa6f12756e,RS,1,1,1,29.9,123,1
2018-03-01,a1040efe9ff4a6f93c28b0499eada8f5,SP,1,1,1,1658.83,24,1
2018-03-01,a1043bafd471dff536d0c462352beb48,MG,418,455,6,61349.079999999834,0,0
2018-03-01,a13580f0e8f782b7a543885a0ef99f08,RJ,9,9,4,1204.91,62,0
2018-03-01,a1474fd46fd3430168f7ec202da39408,SP,11,13,8,2652.75,129,1
2018-03-01,a150c540f572d0fb53992264bc5c10b5,SP,1,1,1,119.9,24,1
2018-03-01,a1544b9ea0b2390e020537d4daa89049,SP,4,4,2,349.59999999999997,77,0
2018-03-01,a154d7316f158bb42e6fa18bbe3afd3a,SP,2,2,1,139.8,355,1
2018-03-01,a17f621c590ea0fab3d5d883e1630ec6,SP,59,74,32,2506.559999999998,5,0
2018-03-01,a20d8058c866dbaeca014d2cd20ac62e,SP,1,1,1,597.0,69,0
2018-03-01,a23266650e7c84bb93fbbba502137478,RS,11,16,8,1512.4000000000005,61,1
2018-03-01,a2a41aedb70551d4a85aa04dc2fced48,SP,2,2,1,52.79,85,1
2018-03-01,a2b911e9ad40dc7d61c142a4683e2d85,RJ,1,1,1,85.9,294,1
2018-03-01,a2e874074c877c5a05abae80ad6e488f,SP,26,27,15,5579.0199999999995,35,0
2018-03-01,a2fa0bdc798ee84cdb08281337cf4fb6,SC,8,11,6,354.86,44,1
2018-03-01,a3082f442524a1be452e3189e003b361,SP,2,2,2,109.8,40,0
2018-03-01,a35124e2d763d7ca3fbe3b97d143200f,SP,4,7,2,411.5,296,1
2018-03-01,a353b1083c9863d756d9404695016d64,ES,1,1,1,120.0,83,1
2018-03-01,a35ef466c6fd6d052f5d241240d3c5e2,RS,3,3,3,569.9,151,1
2018-03-01,a369d693961cb93b61ca2cc518872a85,SP,5,8,5,1221.0,24,0
2018-03-01,a36ac007a4d18f865c8d32c3b2402c2d,SP,2,2,2,469.85,175,1
2018-03-01,a36b125ac6d5fdbc7f50de85c9157bdc,SP,18,20,8,1353.7000000000003,0,0
2018-03-01,a37c340b91cb0169e8b029db6440fba2,SP,5,5,1,345.0,167,1
2018-03-01,a3a38f4affed601eb87a97788c949667,SC,182,191,90,18640.829999999998,6,0
2018-03-01,a3b0df0065e264a91b7bbf5f844af5cd,SP,2,2,2,186.69,158,1
2018-03-01,a3dd39f583bc80bd8c5901c95878921e,BA,31,33,3,4408.21,7,0
2018-03-01,a3e9a2c700480d9bb01fba070ba80a0e,SP,77,88,44,7480.9,3,0
2018-03-01,a3f0b55de503387383c7b1de3ad7f678,PR,7,7,6,1377.3000000000002,7,0
2018-03-01,a416b6a846a11724393025641d4edd5e,SP,98,111,75,17664.610000000004,0,0
2018-03-01,a420f60ff1aa9acc80d0e42959f2b313,SP,36,36,9,3931.3,0,0
2018-03-01,a425f92c199eb576938df686728acd20,PR,9,10,10,575.0,51,0
2018-03-01,a435b009cd956ea60748b5cfbddf2e24,SP,3,3,2,361.18,217,1
2018-03-01,a44fb5a447105f8469bdf16bf9159f25,RS,4,4,2,376.9,10,0
2018-03-01,a45765f8afb1e594b22bf9e974b46765,SP,1,1,1,79.99,356,1
2018-03-01,a478c7961d6a992065b24e63b366f90b,SC,5,5,3,585.9,7,1
2018-03-01,a49928bcdf77c55c6d6e05e09a9b4ca5,SP,89,97,3,8098.499999999986,0,0
2018-03-01,a4b6b9b992b46e9ef863637af96e04bc,SC,5,7,4,4914.0,242,1
2018-03-01,a4bd6e9adf39b63f43dc545d3ca1f53d,RJ,3,3,3,1548.79,261,0
2018-03-01,a513150f33f99a06569e9cd5c4bb889b,SP,2,2,2,677.0,85,1
2018-03-01,a5259c149128e82c9d6d46e0c1c812bb,RO,7,7,6,1152.36,43,0
2018-03-01,a5a1bfcf728ab0e19182959cf0771ee4,SP,5,7,2,399.29999999999995,8,0
2018-03-01,a5bff0f43eb51f0cad7c37fac7244c8a,SP,3,4,2,356.0,154,1
2018-03-01,a5cba26a62b8b4d0145b68b841e62e7f,PR,14,15,10,3936.44,6,0
2018-03-01,a5dd1946fb63ada8bcaa0c9cd8f11e22,PE,4,4,4,158.59,55,0
2018-03-01,a673821011d0cec28146ea42f5ab767f,SP,75,82,28,7662.279999999988,1,0
2018-03-01,a67780aba9dd436e7ac0aa1f889e73ec,SP,3,3,3,386.4,28,0
2018-03-01,a6bd7d1ccdac48c6b33b28596b7eb122,PB,9,9,9,9414.5,7,0
2018-03-01,a6fe7de3d16f6149ffe280349a8535a0,SP,33,34,11,1916.6000000000013,6,0
2018-03-01,a70e9066dbfd10b6b97a3f54a1356762,PR,2,4,2,1716.0,100,1
2018-03-01,a72c2f59332659e361d647515c698798,RS,3,4,2,546.0,11,0
2018-03-01,a7b7354cc588f7566a848bcbb1ce3d96,SP,2,2,1,79.8,341,1
2018-03-01,a7c53f6b3b61adbdaa99dda97e8cbd56,SP,1,1,1,99.0,359,1
2018-03-01,a7c88262832dfc683781d6a421edefae,SP,5,5,5,1520.0,16,1
2018-03-01,a7f13822ceb966b076af67121f87b063,SP,48,55,25,7917.700000000003,299,1
2018-03-01,a806a4bb063ea7ca6d374eafa50a6058,ES,5,6,5,294.4,14,1
2018-03-01,a81466620e46a6970b22ef40379fdfc9,SC,2,2,1,321.8,138,1
2018-03-01,a888faf2d1baececa6baf9c3d603ee1f,PR,42,43,16,14237.89999999999,74,0
2018-03-01,a89e143d5211473ae18db9577ee34b64,SP,1,1,1,70.0,269,1
2018-03-01,a90a5da8b09e44264a177c0374a5ac87,PR,1,1,1,34.9,357,1
2018-03-01,a938325a4b357fd23a6a4d5bb126408e,RJ,10,11,9,1519.0,62,0
2018-03-01,a9415cf907dfa12f9ed18693244f5329,MG,1,2,1,210.0,40,1
2018-03-01,a99504ac23ed125aaf5302af6cc30af9,SP,1,1,1,978.0,136,1
2018-03-01,a9ae440659f48b7849df83e82734150b,SP,1,1,1,285.0,138,1
2018-03-01,a9b533a26e898b12e8b8d4c07279bf4d,RJ,4,4,1,119.6,82,1
2018-03-01,aa17b35ce4de7b565be3249ba838944f,SP,2,2,1,79.8,180,1
2018-03-01,aa1eb17b9fdf6dfd546e25c45c7b9235,SP,1,1,1,27.99,89,0
2018-03-01,aac29b1b99776be73c3049939652091d,MG,69,91,9,5208.889999999992,37,0
2018-03-01,aadfe0417e61315688b6bd7043361e25,GO,1,1,1,289.9,209,1
2018-03-01,aae3bfea055532c57fb453ed3ec80b30,SP,39,40,5,2226.74,39,0
2018-03-01,aae5953b9edddf14749c0d65d60eb4b9,MG,2,2,2,173.0,133,1
2018-03-01,aaed1309374718fdd995ee4c58c9dfcd,SC,83,90,42,7371.999999999993,2,0
2018-03-01,aafe36600ce604f205b86b5084d3d767,SC,84,85,28,6684.99999999999,1,0
2018-03-01,ab27bbbad5239bc31a34709275a70db4,SP,1,4,1,143.6,120,0
2018-03-01,ab3e0c171fe84a7ba7de130f19cfb485,PR,5,6,3,503.46000000000004,44,0
2018-03-01,ab75b89cc49c9ab3160d0c91565a442a,SP,1,1,1,18.99,238,1
2018-03-01,ab9db4cf53b08b828b64dccaafc2d9f0,RS,3,3,2,90.88,45,0
2018-03-01,aba1721a889e04decc910aa13b768ef4,SP,52,56,50,8573.5,7,0
2018-03-01,abbf6046bbdf1028606a5bc7f00c99e7,SC,2,2,2,430.0,3,0
2018-03-01,abc015ebac1d283a323ca9db35ede4b9,SP,10,11,6,958.8,81,1
2018-03-01,abcd2cb37d46c2c8fb1bf071c859fc5b,MT,32,38,24,3131.9200000000005,9,0
2018-03-01,abe021b01ba992245271b9aa422032df,PR,1,1,1,2740.0,294,1
2018-03-01,abe42c5d03695b4257b5c6cbf4e6784e,RJ,22,22,18,8274.0,0,0
2018-03-01,ac3508719a1d8f5b7614b798f70af136,RS,83,83,39,10478.239999999989,5,0
2018-03-01,ac51cac5e20d69ff485a54746488ef48,SP,3,3,3,700.0,30,1
2018-03-01,ac6417315ae5da8f9a38ee11de6f7780,SP,6,6,5,664.9,8,0
2018-03-01,acadd4d36859671cb635527c6c977533,SP,5,5,5,316.0,4,0
2018-03-01,acb6c2ca5c82411c1fdb88d5fd5eb95e,SP,4,4,1,211.6,355,0
2018-03-01,aced59e9b31ef866a94f9e7f29d8d418,SP,44,50,16,4988.5,5,0
2018-03-01,acf974e4d5950ad143a247471b831eb9,RS,5,12,3,423.80000000000007,121,1
2018-03-01,ad273c9eb54ecb4532de4bf75bae9e4e,PR,7,8,6,426.0,57,0
2018-03-01,ad420dd0c4f92f8af951ac24b86d0cf5,MG,20,22,15,1724.8400000000001,4,0
2018-03-01,ad75519a07f039025e83795a4418470f,GO,2,5,2,175.62,29,0
2018-03-01,ad781527c93d00d89a11eecd9dcad7c1,SP,32,32,2,5119.679999999996,6,0
2018-03-01,ad87df7699e83b8a91822a4a0b765c3a,SP,5,6,5,309.9,246,1
2018-03-01,ad8b531ae67582f096925cff5630d0d1,PR,2,2,2,198.45000000000002,96,1
2018-03-01,ad97a199236354e53fcd91a5a913e9a2,SC,10,10,5,7299.05,0,0
2018-03-01,adbc26658d6c7b4b6219f9d934598091,PR,60,64,7,8581.0,7,0
2018-03-01,adbe70ab2c97442046d393988c8d1d27,SP,5,5,2,289.5,139,1
2018-03-01,adcf50477d6a1f5d91bb9d54c4903cb5,MG,12,26,10,697.05,242,0
2018-03-01,ae45ad30c2d2e5913094769690a239d2,SP,1,2,1,251.8,82,1
2018-03-01,ae45df84722b1d15c5f32b23a095746c,SP,1,1,1,28.0,6,0
2018-03-01,ae8bfdbf1c2a2a2dee92d799db0a31c6,PR,6,6,4,213.94000000000003,289,1
2018-03-01,af4a0e4cfe1d9c26b6712b1be25a72e5,MG,16,21,13,6821.4299999999985,1,0
2018-03-01,afa6714acee029b2dfdf357e5579cc03,SP,7,7,5,1422.94,87,0
2018-03-01,afe0067131b73e40875c9b6c10bd2e21,MG,42,42,7,4680.8,48,0
2018-03-01,b026643914f651e8371425e5b8a1e780,RJ,1,1,1,27.9,235,1
2018-03-01,b05b432bf68945d4d9783f9e3ca29ee8,SP,2,2,2,224.8,168,1
2018-03-01,b080809eaacb49e5ca07290981472431,MG,6,6,3,234.4,18,0
2018-03-01,b0b346d3a89f5eb4c2968af3f083cd43,SP,6,6,4,289.0,1,0
2018-03-01,b1204cfda1d4948679db3cfc0d3cb95c,SP,1,1,1,42.9,219,0
2018-03-01,b127efdabeffb5d559349c7b172eb75d,SP,7,7,7,224.5,287,1
2018-03-01,b12cfd255810394b60caef18ae163547,PR,2,2,1,560.0,96,1
2018-03-01,b14db04aa7881970e83ffa9426897925,SP,50,74,9,3968.9000000000005,5,0
2018-03-01,b17b679f4f5ce2e03ce6968c62648246,SP,24,24,19,1944.9600000000005,1,0
2018-03-01,b18871c324516afa228a13e8f1ef0ae9,SP,1,2,1,116.92,0,0
2018-03-01,b18dc380845b24038cfc48006478f099,SP,13,13,7,2660.7999999999993,8,0
2018-03-01,b19f3ca2ea475913750f25a5c37c8d8f,MG,4,4,4,768.59,14,0
2018-03-01,b1aaae6b66ad3c40f54b389d7ea4bee0,SP,8,9,7,687.25,280,1
2018-03-01,b1ac6ea7895bc3dd6f0f6f4abbdd2821,RS,38,38,3,2962.0,75,1
2018-03-01,b1b3948701c5c72445495bd161b83a4c,SP,14,14,2,21519.500000000004,202,1
2018-03-01,b1fc4f64df5a0e8b6913ab38803c57a9,RJ,62,75,5,4612.7199999999975,1,0
2018-03-01,b1fecf4da1fa2689bccffa0121953643,MS,12,12,6,2227.44,277,1
2018-03-01,b2479f944e1b90cf8a5de1bbfde284d6,SP,31,42,19,1340.5800000000002,0,0
2018-03-01,b26741d31a563d769b4af0465ab20c56,SC,1,1,1,299.0,8,0
2018-03-01,b2a6d334e2833acea353624840e25a0e,SP,24,25,5,1621.0800000000006,7,0
2018-03-01,b2ac621f0d0322434d04a12b078b9369,PR,14,14,8,5081.7,13,0
2018-03-01,b2ba3715d723d245138f291a6fe42594,SP,247,262,124,38864.89000000019,5,0
2018-03-01,b2eecf5ea250510da76590ca79d60e5d,SP,9,11,5,1060.0,109,1
2018-03-01,b2f4d63c7203f539a78252565ca32257,RJ,1,1,1,14.9,172,1
2018-03-01,b32be1695eb7ec5f10f72d9610a12527,RS,26,27,5,13966.0,2,0
2018-03-01,b335c59ab742f751a85db9c411a86739,MG,26,26,17,2152.4100000000003,78,1
2018-03-01,b33aaadd1a8891d2dfef0c4c3bdf0371,SP,4,4,1,400.0,9,0
2018-03-01,b33e7c55446eabf8fe1a42d037ac7d6d,SP,125,128,26,36792.69000000003,2,0
2018-03-01,b347677812ea483b0f528eaf8cbc09b7,PR,10,10,3,3659.0,0,0
2018-03-01,b372ee768ed69e46ca8cdbd267aa7a38,SP,44,50,20,8670.0,1,0
2018-03-01,b37c4c02bda3161a7546a4e6d222d5b2,SP,3,11,3,16915.0,17,0
2018-03-01,b39d7fe263ef469605dbb32608aee0af,SP,8,8,6,1111.2,14,0
2018-03-01,b3b17aab11f273023a5f22ca52e1eb70,PR,2,3,2,1393.0,27,0
2018-03-01,b3e2faf2c1004d674f16a3aa3197f0e1,SP,2,2,2,48.98,293,1
2018-03-01,b3f19518fcec265b2e97af287725f981,SP,8,8,4,444.92,189,1
2018-03-01,b410bdd36d5db7a65dcd42b7ead933b8,GO,7,7,1,1253.0,1,0
2018-03-01,b416191c9813d821a295cfabafff4161,SP,2,2,1,117.8,196,1
2018-03-01,b45d7ebfb7378630f1bcd74b6ff86ff7,MG,3,3,1,899.6999999999999,146,1
2018-03-01,b499c00f28f4b7069ff6550af8c1348a,SP,59,73,37,4262.269999999991,12,0
2018-03-01,b4a476fbd28de64b1e347abf9089366a,SP,27,32,11,4366.04,43,0
2018-03-01,b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,86,102,68,3879.6199999999985,4,0
2018-03-01,b55638ad525e906c698fa2ce742c1742,SC,7,8,5,637.8,8,0
2018-03-01,b561927807645834b59ef0d16ba55a24,SP,7,7,5,540.0,3,0
2018-03-01,b56828a9f9027f3c918c04ca720d9e3c,SP,2,2,2,240.0,55,0
2018-03-01,b56906f7fd1696e043f1bcce164c487b,SP,25,25,12,1386.6399999999999,10,0
2018-03-01,b5abf4f36adc043117b4fca82c22984c,DF,4,5,3,611.4999999999999,2,0
2018-03-01,b5bb2b985208834bd5bd86c7a402bbad,RS,1,1,1,310.53,28,0
2018-03-01,b5e3e38609125694d2ea2417522a60b7,SC,16,17,10,995.0400000000001,162,1
2018-03-01,b5f49fe968dff6b112861e6cd8e192ef,PR,1,2,2,194.70000000000002,39,1
2018-03-01,b6d44737c043328708f6749c2dbe50bd,SP,31,38,16,2651.1000000000004,3,0
2018-03-01,b6dc74ed30f124f95227bed4e43a3bed,PR,8,9,5,338.76,85,1
2018-03-01,b6e1504972665f739dec4facb9943775,SP,11,11,7,1329.9800000000002,4,0
2018-03-01,b74d1c09cb380e1d03a6f859c6f4224b,RJ,1,1,1,19.99,4,0
2018-03-01,b76a1f8356322f12529c37b67d5c96c2,SP,5,5,5,298.5,9,1
2018-03-01,b76dba6c951ab00dc4edf0a1aa88037e,SP,84,87,19,1275.2300000000012,1,0
2018-03-01,b77a27b1864483e721dc831d5ba4afa0,RJ,1,1,1,20.9,335,1
2018-03-01,b7cc6c5e001441ae8cdd5c69a480cbe4,SC,4,4,3,253.8,96,1
2018-03-01,b7d5b4b87af9d42b601865d3f3810bff,SC,1,1,1,350.0,298,1
2018-03-01,b7e1750c1157341d2abd0251e07c186b,SP,2,2,2,59.8,314,1
2018-03-01,b7ed9fb14c8eadb37adb9c45d67ab0fb,SP,6,10,5,501.1,69,0
2018-03-01,b83cedfb587e7911540e3f576d6917ce,SP,22,23,15,2090.9700000000003,13,0
2018-03-01,b8555308bfdb4ca1ed54325a58da9a97,SP,9,11,3,1108.8999999999999,0,0
2018-03-01,b8630e1121437d41cb08e3c749c2c2e2,RJ,2,2,2,3158.0,39,0
2018-03-01,b86a47b3366e3b5424a7b225781f4908,MG,1,1,1,86.5,54,1
2018-03-01,b87a7ea0c30fad2dd6781b74a0064859,SP,2,2,2,200.9,40,0
2018-03-01,b88e7c57cb2d8b973b7dd4a2bfa14b36,PR,4,4,3,353.9,89,1
2018-03-01,b8bc237ba3788b23da09c0f1f3a3288c,SC,25,27,1,7437.909999999999,7,0
2018-03-01,b8d890108a7a80e4f5d59eea9f362438,PR,2,3,2,89.69999999999999,132,1
2018-03-01,b90e891671cffd9557f33a97dc523645,PR,14,15,11,1455.0,1,0
2018-03-01,b92e3c8f9738272ff7c59e111e108d7c,MG,41,44,22,5253.69,1,0
2018-03-01,b94cc9f10ddc85e4ba73a6f7974e7101,RJ,23,23,6,14047.699999999995,96,0
2018-03-01,b9a03475e6447e631b6799ec8274800f,PR,6,6,6,707.8,49,0
2018-03-01,b9c0ffa92f3ff9a5a3d45ef7213c0842,SP,3,3,2,490.0,74,1
2018-03-01,ba5daa4041e1f15cdf34b76e3e18a450,SP,1,1,1,84.9,25,0
2018-03-01,ba6b4a237f92479743cf0ca06b67a9ac,RJ,3,3,2,234.99,1,0
2018-03-01,ba6b68b55fe8704377a7d43c8e5c0185,MG,5,5,3,739.77,270,1
2018-03-01,ba6ce6de456f6c11d08c17701ba5c26f,SP,1,2,1,118.9,12,0
2018-03-01,ba90964cff9b9e0e6f32b23b82465f7b,SP,1,1,1,140.0,3,0
2018-03-01,baa49d93c8c8841e27400a300f5d74b2,SC,6,6,3,246.4,268,1
2018-03-01,bab0a8cd684e41ba6e2637dca0979d3b,RJ,1,1,1,269.9,190,1
2018-03-01,bacb1f0ed56ad24198f5810d2b3fe9a5,SP,38,38,20,6078.049999999997,42,1
2018-03-01,baeda7047354773262ba2405f97038ba,SP,1,1,1,35.0,151,1
2018-03-01,baf15155e37ef5492731459bdc05be8a,SP,1,1,1,47.0,349,1
2018-03-01,bafc5aa11e413978be29040f51342e70,MG,9,9,6,1679.5500000000002,34,1
2018-03-01,bb135baca94c82fcb731335ad5b04a03,SP,8,15,8,380.4,50,0
2018-03-01,bb5bd94c8f59cc050072d2930c869cac,SP,13,13,9,1984.0700000000002,4,0
2018-03-01,bb5d956dece964a06c12bceb66b923ae,RJ,2,2,2,1278.36,9,1
2018-03-01,bb7a14e229b1c95156719c3d9552eeee,RJ,9,9,5,2510.3,41,0
2018-03-01,bba3293d6f5d5af2f415e004e8b93ae3,SP,13,13,6,8958.16,13,0
2018-03-01,bba74270a87732727b5a3b4fd9ac1c39,MG,30,31,18,5054.689999999997,4,0
2018-03-01,bbad7e518d7af88a0897397ffdca1979,SP,36,45,9,3085.340000000003,14,0
2018-03-01,bbaff50f3b708fda865918715276cd87,SP,8,8,5,204.1,98,0
2018-03-01,bbf9ad41dca6603e614efcdad7aab8c4,CE,5,5,2,2995.0,14,0
2018-03-01,bc2ac6b95e1accce9858528ee566c17e,SP,12,14,11,1275.0,13,0
2018-03-01,bc302730ea8cf49b5c74f579febb5bbf,SP,6,6,4,2522.95,12,0
2018-03-01,bc47d5d1490df2b36add65d733eafaba,SP,7,8,4,241.3,0,0
2018-03-01,bc503e244f187939d10c92a5c8e378ce,SP,6,13,3,430.31000000000006,0,1
2018-03-01,bcc9dd23e2a8bd8267cf92b19304a1b9,SP,3,3,2,202.79000000000002,7,1
2018-03-01,bccf933e006e9b94a6184af782963e77,SP,37,38,19,3295.8899999999985,2,0
2018-03-01,bd0389da23d89b726abf911cccc54596,DF,59,62,45,4848.87,0,0
2018-03-01,bd149ed516d4c5d418d5781f8e18919f,SP,4,5,1,189.5,93,0
2018-03-01,bd1d49a326abfa9b1036772e40445430,SP,6,6,5,331.9,0,0
2018-03-01,bd23da7354813347129d751591d1a6e2,SP,74,75,9,7626.69999999999,11,0
2018-03-01,bd4889b5e9133b35b66e42a8665cea5c,SP,19,25,9,4084.5,7,0
2018-03-01,bd65d163ded559eb90a10cd09fec178f,SP,1,2,2,19.8,191,1
2018-03-01,bd697db56ff8e7c9cd1abeb7f72029b2,SP,8,8,8,1179.92,77,0
2018-03-01,bdae679a9b282249bc23b9b69dae9a99,DF,1,1,1,59.99,14,0
2018-03-01,bdb3edbaee43a761e2d4f258dc08f348,SP,5,5,3,259.5,72,1
2018-03-01,bdf0d02d36a1d839d0c39c4a887cdd49,SP,5,7,2,120.0,24,1
2018-03-01,be1e9e378700cecaa4ebf71433d7915c,SP,2,2,1,119.89000000000001,35,1
2018-03-01,be8e909810184b9b19e886129149d8e5,SP,12,12,3,519.88,3,0
2018-03-01,be9a160a9011f627c3e121d076c1ec7b,SC,5,5,5,2055.0,121,1
2018-03-01,bede56095ba33c42038fb85f707b8a42,SP,2,2,2,3973.9,73,1
2018-03-01,bf0045791395e66460eb04749c68672a,SP,1,1,1,59.9,350,1
2018-03-01,bf100ecb7997df312b285358fb32f92c,PR,16,16,9,1612.4000000000003,24,1
2018-03-01,bf3c6d2a28b2b5501e6c15448982dcc9,SP,33,36,8,3750.8000000000015,70,0
2018-03-01,bf84056e679dbe9c69929847a40e338f,SP,19,21,2,1014.58,1,0
2018-03-01,bfd27a966d91cfaafdb25d076585f0da,SP,97,97,48,15070.0,10,0
2018-03-01,bfd938b22bc99bce1ae60dc602889f52,RJ,1,1,1,13.9,329,1
2018-03-01,c003204e1ab016dfa150abc119207b24,SP,65,67,9,8482.38999999999,2,0
2018-03-01,c0098efcf800861dcae589affca31408,SP,6,6,5,550.14,18,0
2018-03-01,c013e57c075a06e5b5c48ee03c525719,SP,1,1,1,37.99,1,0
2018-03-01,c03121937e54a93fcc1825c3098bbb6e,PR,4,4,1,596.0,37,0
2018-03-01,c04d70d515d15a7e3db3a73320598566,RJ,3,4,3,158.2,107,1
2018-03-01,c0563dd588b775f2e37747ef6ad6c92c,SP,18,18,6,2488.2000000000007,6,0
2018-03-01,c0e6839516f5398edc34adf5f1d53d1a,SP,1,1,1,34.92,295,1
2018-03-01,c0f783394e37cd9c9d7f5f81141450fa,SP,6,6,5,249.4,77,1
2018-03-01,c113b8df1fc375bc3d73d29c1b1144d1,SP,3,5,2,333.0,210,1
2018-03-01,c13ef0cfbe42f190780f621ce81f2234,SP,1,1,1,390.0,41,1
2018-03-01,c13fb473e7cb8b83ccd543c094df0608,SP,1,1,1,19.9,345,1
2018-03-01,c157bdeedcbc9a8e3c8bf0d87ff24428,SP,7,10,4,514.2699999999999,192,1
2018-03-01,c161d1327ebc3a156c09582ab2f59f6c,SP,2,2,2,35.99,86,1
2018-03-01,c18309219e789960add0b2255ca4b091,RJ,1,1,1,9.9,85,1
2018-03-01,c1d1ebb4745cc43cb6f05e9c8a705c9a,SP,1,1,1,12.5,314,1
2018-03-01,c1ed9e3daf6154542826a6996af0fb8c,SC,7,11,5,428.0,82,0
2018-03-01,c1f12f926d0ba950578b4fa41115cbb6,SP,1,1,1,89.9,4,0
2018-03-01,c24173065483e421f9e5e7f599de101d,SP,9,9,4,373.91,94,1
2018-03-01,c26a2be5b53b7db6b276280da212a779,RJ,5,8,2,3292.0,12,0
2018-03-01,c26ba52cf8d2f34915f2f6b7ffa0a3f3,RJ,3,3,2,107.47,42,1
2018-03-01,c273175f7c6c80fb02f051e2fc6d0d72,SP,13,13,10,1048.24,222,1
2018-03-01,c286ec035ee04ba81c97508f0b5df544,PR,1,1,1,294.0,291,1
2018-03-01,c2bda99904207edd1834f03e0022b007,SP,1,1,1,39.9,152,1
2018-03-01,c2d70ce2c5d0a2eb75e78668236e6dc8,SP,3,4,1,196.0,37,0
2018-03-01,c31eff8334d6b3047ed34bebd4d62c36,SP,23,24,3,2968.7599999999984,0,0
2018-03-01,c3251e13f1bbda6c74e37c160f991e19,SP,2,2,2,437.79999999999995,278,1
